adc_mq135, adc_mq137, adc_mq138, adc_mq3, status
21573,18828,17268,22353,charge
21584,18824,17242,22353,charge
21593,18825,17214,22352,charge
21603,18825,17200,22350,charge
21607,18831,17198,22355,charge
21602,18829,17204,22356,charge
21599,18828,17199,22355,charge
21588,18830,17189,22351,charge
21580,18835,17166,22348,charge
21589,18833,17157,22350,charge
21606,18835,17161,22346,charge
21619,18836,17156,22349,charge
21631,18840,17135,22349,charge
21633,18847,17132,22351,charge
21644,18844,17129,22352,charge
21656,18851,17145,22354,charge
21661,18852,17156,22356,charge
21659,18846,17157,22355,charge
21661,18855,17165,22359,charge
21652,18855,17176,22356,charge
21647,18858,17198,22368,charge
21640,18866,17225,22365,charge
21630,18874,17256,22368,charge
21629,18873,17268,22366,charge
21630,18879,17284,22364,charge
21641,18884,17293,22372,charge
21658,18885,17298,22366,charge
21675,18891,17286,22373,charge
21689,18896,17266,22375,charge
21696,18900,17245,22375,charge
21706,18901,17242,22379,charge
21707,18905,17247,22375,charge
21708,18914,17254,22381,charge
21702,18918,17245,22387,charge
21707,18926,17241,22381,charge
21711,18932,17241,22388,charge
21719,18941,17239,22391,charge
21734,18942,17226,22395,charge
21735,18945,17222,22395,charge
21753,18950,17206,22397,charge
21762,18955,17209,22391,charge
21771,18959,17209,22397,charge
21776,18959,17201,22402,charge
21777,18963,17215,22406,charge
21789,18966,17237,22409,charge
21781,18969,17262,22410,charge
21774,18974,17280,22413,charge
21765,18978,17299,22411,charge
21750,18974,17297,22413,charge
21756,18973,17312,22410,charge
21757,18974,17323,22413,charge
21760,18971,17330,22418,charge
21756,18966,17353,22413,charge
21764,18970,17362,22416,charge
21759,18963,17371,22412,charge
21763,18962,17365,22414,charge
21766,18958,17378,22416,charge
21761,18954,17365,22411,charge
21759,18954,17353,22410,charge
21751,18950,17342,22408,charge
21757,18947,17341,22411,charge
21767,18950,17335,22408,charge
21766,18948,17319,22403,charge
21773,18946,17302,22411,charge
21778,18948,17293,22406,charge
21776,18943,17288,22410,charge
21774,18936,17294,22405,charge
21762,18942,17299,22400,charge
21760,18937,17312,22405,charge
21758,18939,17321,22406,charge
21761,18940,17344,22410,charge
21755,18940,17357,22411,charge
21746,18943,17359,22411,charge
21730,18942,17365,22411,charge
21733,18945,17363,22409,charge
21730,18943,17358,22407,charge
21729,18945,17364,22413,charge
21723,18943,17362,22409,charge
21717,18944,17356,22412,charge
21712,18947,17337,22411,charge
21708,18944,17308,22413,charge
21701,18942,17282,22409,charge
21705,18945,17275,22414,charge
21702,18948,17279,22416,charge
21703,18945,17296,22413,charge
21702,18944,17316,22412,charge
21703,18940,17329,22414,charge
21702,18941,17354,22412,charge
21705,18938,17357,22405,charge
21697,18937,17357,22411,charge
21702,18937,17330,22405,charge
21710,18940,17318,22413,charge
21725,18942,17319,22405,charge
21737,18947,17332,22408,charge
21745,18950,17336,22408,charge
21747,18954,17346,22408,charge
21750,18961,17348,22408,charge
21748,18970,17348,22407,charge
21753,18981,17350,22412,charge
21768,18984,17360,22412,charge
21784,18996,17364,22414,charge
21801,19006,17355,22416,charge
21815,19016,17365,22418,charge
21826,19027,17376,22424,charge
21828,19036,17397,22418,charge
21830,19043,17427,22430,charge
21824,19050,17461,22430,charge
21812,19058,17480,22438,charge
21802,19064,17494,22435,charge
21800,19074,17510,22440,charge
21791,19078,17514,22446,charge
21789,19085,17532,22444,charge
21787,19084,17527,22442,charge
21788,19088,17534,22449,charge
21791,19092,17525,22452,charge
21809,19096,17510,22458,charge
21827,19098,17485,22456,charge
21836,19099,17479,22457,charge
21843,19096,17468,22455,charge
21842,19089,17450,22458,charge
21841,19086,17445,22454,charge
21850,19080,17457,22452,charge
21859,19079,17459,22451,charge
21860,19072,17469,22451,charge
21852,19068,17490,22447,charge
21841,19062,17494,22445,charge
21817,19057,17495,22442,charge
21806,19050,17494,22443,charge
21797,19046,17497,22444,charge
21792,19041,17482,22441,charge
21781,19032,17465,22438,charge
21779,19033,17452,22439,charge
21775,19024,17452,22438,charge
21774,19020,17458,22442,charge
21770,19019,17456,22442,charge
21770,19013,17458,22437,charge
21774,19009,17466,22437,charge
21777,19004,17471,22437,charge
21775,19007,17467,22439,charge
21771,19000,17456,22436,charge
21767,18991,17437,22437,charge
21767,18988,17412,22436,charge
21773,18982,17384,22428,charge
21777,18976,17361,22429,charge
21781,18969,17344,22431,charge
21780,18965,17339,22426,charge
21770,18956,17340,22430,charge
21766,18951,17340,22427,charge
21762,18943,17331,22424,charge
21755,18941,17311,22416,charge
21755,18933,17306,22416,charge
21753,18926,17301,22419,charge
21750,18919,17312,22414,charge
21738,18918,17321,22412,charge
21723,18912,17334,22411,charge
21703,18909,17346,22407,charge
21679,18906,17352,22409,charge
21667,18901,17356,22407,charge
21660,18897,17347,22402,charge
21665,18892,17338,22399,charge
21668,18891,17329,22396,charge
21676,18890,17324,22396,charge
21678,18889,17324,22397,charge
21683,18886,17325,22400,charge
21695,18888,17319,22396,charge
21697,18891,17309,22394,charge
21704,18895,17293,22396,charge
21719,18898,17280,22398,charge
21726,18898,17293,22394,charge
21725,18899,17303,22397,charge
21724,18903,17301,22396,charge
21717,18905,17278,22397,charge
21718,18909,17255,22396,charge
21719,18913,17240,22400,charge
21742,18918,17225,22401,charge
21753,18922,17230,22397,charge
21768,18924,17235,22398,charge
21773,18929,17246,22404,charge
21772,18935,17260,22404,charge
21780,18940,17268,22398,charge
21791,18947,17282,22403,charge
21794,18948,17296,22406,charge
21802,18954,17319,22413,charge
21806,18956,17338,22411,charge
21796,18960,17360,22410,charge
21791,18966,17380,22412,charge
21785,18960,17391,22416,charge
21780,18962,17385,22410,charge
21783,18961,17371,22412,charge
21796,18963,17360,22409,charge
21811,18958,17362,22412,charge
21821,18955,17361,22414,charge
21818,18956,17358,22412,charge
21816,18949,17357,22416,charge
21811,18947,17356,22416,charge
21801,18943,17356,22414,charge
21787,18943,17355,22414,charge
21775,18938,17355,22411,charge
21757,18935,17345,22418,charge
21739,18938,17317,22412,charge
21722,18933,17310,22414,charge
21712,18931,17325,22415,charge
21713,18926,17311,22406,charge
21725,18928,17293,22408,charge
21743,18921,17286,22406,charge
21755,18915,17285,22404,charge
21772,18912,17294,22405,charge
21787,18916,17306,22406,charge
21793,18914,17324,22403,charge
21789,18908,17356,22402,charge
21779,18906,17373,22404,charge
21761,18908,17387,22399,charge
21741,18911,17380,22398,charge
21731,18908,17364,22401,charge
21723,18913,17352,22402,charge
21741,18914,17361,22403,charge
21750,18915,17359,22402,charge
21754,18920,17344,22395,charge
21773,18926,17337,22402,charge
21785,18930,17336,22403,charge
21804,18932,17350,22407,charge
21811,18937,17370,22406,charge
21812,18940,17383,22404,charge
21812,18942,17386,22401,charge
21809,18946,17380,22410,charge
21804,18956,17390,22411,charge
21795,18960,17387,22409,charge
21796,18964,17365,22418,charge
21800,18965,17349,22417,charge
21807,18974,17348,22417,charge
21815,18977,17362,22415,charge
21813,18981,17382,22422,charge
21811,18985,17393,22422,charge
21805,18989,17389,22422,charge
21813,18990,17391,22426,charge
21817,18993,17399,22429,charge
21830,19002,17404,22430,charge
21833,18999,17408,22429,charge
21839,19001,17411,22430,charge
21837,19004,17419,22429,charge
21829,19007,17422,22430,charge
21822,19004,17416,22435,charge
21823,19009,17423,22434,charge
21833,19010,17421,22438,charge
21841,19013,17423,22436,charge
21837,19014,17407,22439,charge
21835,19014,17400,22439,charge
21825,19018,17404,22440,charge
21823,19019,17415,22437,charge
21810,19021,17426,22438,charge
21807,19027,17428,22444,charge
21794,19023,17440,22447,charge
21775,19031,17436,22445,charge
21764,19031,17430,22453,charge
21754,19033,17426,22447,charge
21756,19033,17435,22451,charge
21754,19031,17450,22450,charge
21756,19028,17445,22456,charge
21757,19033,17417,22445,charge
21773,19036,17407,22453,charge
21796,19037,17403,22454,charge
21818,19041,17401,22457,charge
21838,19041,17394,22458,charge
21849,19041,17403,22456,charge
21859,19046,17424,22462,charge
21867,19044,17453,22451,charge
21872,19049,17484,22456,charge
21867,19052,17500,22460,charge
21856,19054,17489,22453,charge
21863,19054,17488,22457,charge
21864,19056,17491,22460,charge
21858,19059,17501,22461,charge
21857,19055,17511,22458,charge
21854,19064,17519,22464,charge
21863,19063,17522,22463,charge
21862,19062,17515,22463,charge
21873,19064,17513,22460,charge
21872,19065,17521,22468,charge
21877,19067,17538,22466,charge
21869,19063,17522,22470,charge
21875,19069,17496,22472,charge
21884,19068,17489,22471,charge
21882,19073,17497,22474,charge
21894,19077,17510,22473,charge
21904,19079,17532,22475,charge
21907,19079,17538,22484,charge
21913,19081,17538,22479,charge
21912,19088,17522,22484,charge
21915,19083,17512,22476,charge
21913,19087,17509,22481,charge
21924,19087,17518,22480,charge
21926,19083,17512,22483,charge
21935,19083,17508,22484,charge
21936,19083,17513,22481,charge
21939,19085,17521,22487,charge
21937,19086,17540,22488,charge
21924,19081,17533,22484,charge
21922,19083,17532,22482,charge
21914,19082,17538,22486,charge
21906,19086,17544,22489,charge
21893,19080,17540,22490,charge
21880,19084,17539,22484,charge
21868,19080,17540,22489,charge
21852,19079,17544,22485,charge
21843,19082,17548,22489,charge
21834,19085,17542,22486,charge
21821,19088,17541,22485,charge
21823,19086,17543,22487,charge
21831,19091,17529,22487,charge
21832,19092,17527,22488,charge
21843,19096,17527,22487,charge
21847,19100,17528,22490,charge
21840,19106,17527,22488,charge
21833,19110,17532,22488,charge
21822,19114,17551,22492,charge
21820,19117,17565,22494,charge
21819,19117,17568,22495,charge
21823,19124,17572,22492,charge
21820,19124,17579,22490,charge
21818,19126,17595,22500,charge
21826,19135,17601,22491,charge
21826,19138,17603,22499,charge
21829,19142,17585,22496,charge
21826,19149,17578,22507,charge
21824,19156,17565,22498,charge
21816,19156,17574,22504,charge
21812,19156,17578,22501,charge
21810,19163,17578,22498,charge
21814,19164,17570,22506,charge
21820,19168,17552,22505,charge
21829,19173,17548,22505,charge
21830,19176,17545,22507,charge
21840,19185,17536,22510,charge
21849,19185,17554,22509,charge
21863,19195,17582,22509,charge
21871,19200,17605,22512,charge
21876,19208,17610,22519,charge
21881,19211,17618,22519,charge
21876,19215,17622,22523,charge
21864,19221,17603,22520,charge
21863,19224,17604,22521,charge
21869,19229,17612,22526,charge
21880,19230,17617,22522,charge
21900,19234,17631,22526,charge
21905,19229,17656,22527,charge
21907,19231,17669,22528,charge
21907,19232,17666,22533,charge
21917,19231,17665,22534,charge
21930,19233,17674,22532,charge
21936,19233,17694,22534,charge
21940,19231,17710,22539,charge
21946,19227,17696,22537,charge
21951,19227,17679,22538,charge
21945,19225,17643,22542,charge
21940,19218,17619,22537,charge
21935,19212,17610,22539,charge
21938,19208,17623,22541,charge
21936,19196,17633,22539,charge
21935,19193,17631,22537,charge
21936,19187,17616,22534,charge
21942,19184,17608,22535,charge
21936,19180,17610,22538,charge
21930,19176,17596,22531,charge
21920,19169,17579,22528,charge
21914,19164,17554,22531,charge
21901,19163,17523,22527,charge
21890,19158,17497,22523,charge
21878,19149,17474,22523,charge
21880,19153,17469,22524,charge
21884,19147,17481,22519,charge
21883,19143,17503,22518,charge
21878,19137,17520,22518,charge
21869,19137,17527,22517,charge
21858,19134,17511,22518,charge
21852,19127,17501,22511,charge
21859,19122,17494,22511,charge
21872,19116,17487,22510,charge
21881,19117,17480,22515,charge
21890,19115,17494,22517,charge
21896,19107,17500,22508,charge
21897,19109,17505,22514,charge
21892,19103,17517,22513,charge
21881,19104,17525,22507,charge
21866,19102,17547,22516,charge
21847,19099,17559,22518,charge
21836,19099,17582,22511,charge
21818,19100,17588,22513,charge
21808,19104,17586,22510,charge
21798,19098,17565,22513,charge
21789,19101,17538,22509,charge
21793,19100,17519,22510,charge
21809,19097,17506,22513,charge
21832,19098,17509,22511,charge
21843,19096,17508,22512,charge
21842,19097,17508,22512,charge
21842,19093,17518,22513,charge
21833,19094,17515,22512,charge
21828,19091,17491,22509,charge
21826,19094,17461,22510,charge
21838,19095,17441,22508,charge
21847,19094,17436,22509,charge
21861,19092,17453,22510,charge
21875,19095,17480,22511,charge
21875,19103,17485,22513,charge
21878,19103,17494,22516,charge
21880,19107,17485,22513,charge
21896,19106,17464,22514,charge
21909,19112,17470,22512,charge
21924,19115,17479,22517,charge
21930,19113,17497,22518,charge
21926,19119,17507,22521,charge
21918,19119,17507,22517,charge
21902,19122,17510,22521,charge
21892,19125,17521,22522,charge
21881,19128,17533,22525,charge
21876,19133,17554,22529,charge
21874,19131,17568,22532,charge
21872,19132,17581,22532,charge
21871,19135,17596,22541,charge
21874,19135,17609,22534,charge
21875,19133,17624,22536,charge
21874,19132,17621,22536,charge
21882,19137,17607,22535,charge
21894,19133,17589,22537,charge
21903,19133,17578,22534,charge
21906,19134,17589,22539,charge
21909,19133,17598,22539,charge
21921,19135,17602,22542,charge
21921,19138,17594,22538,charge
21922,19136,17579,22540,charge
21928,19133,17565,22539,charge
21928,19138,17549,22540,charge
21936,19134,17549,22544,charge
21941,19134,17549,22541,charge
21947,19141,17547,22548,charge
21954,19138,17533,22550,charge
21947,19138,17528,22548,charge
21947,19130,17519,22543,charge
21936,19131,17529,22542,charge
21926,19130,17535,22546,charge
21906,19131,17545,22548,charge
21891,19127,17545,22548,charge
21864,19129,17543,22546,charge
21850,19126,17533,22544,charge
21842,19119,17517,22550,charge
21851,19119,17509,22547,charge
21847,19118,17510,22549,charge
21850,19117,17500,22548,charge
21851,19115,17504,22541,charge
21854,19118,17502,22543,charge
21866,19111,17504,22546,charge
21880,19114,17507,22544,charge
21889,19119,17509,22544,charge
21900,19122,17510,22549,charge
21901,19128,17504,22545,charge
21894,19130,17515,22548,charge
21888,19133,17516,22545,charge
21887,19142,17524,22550,charge
21884,19153,17521,22554,charge
21878,19158,17506,22554,charge
21876,19165,17497,22555,charge
21878,19176,17493,22565,charge
21881,19183,17510,22563,charge
21885,19188,17519,22562,charge
21896,19195,17532,22565,charge
21900,19204,17549,22570,charge
21913,19209,17570,22572,charge
21918,19209,17585,22576,charge
21918,19207,17592,22574,charge
21916,19209,17574,22573,charge
21916,19207,17555,22576,charge
21919,19206,17557,22578,charge
21927,19203,17571,22576,charge
21922,19200,17571,22579,charge
21925,19197,17562,22574,charge
21922,19194,17563,22576,charge
21922,19192,17562,22578,charge
21908,19192,17566,22577,charge
21882,19188,17572,22579,charge
21868,19186,17579,22579,charge
21861,19186,17581,22583,charge
21858,19180,17571,22581,charge
21859,19176,17558,22581,charge
21868,19175,17550,22580,charge
21882,19174,17556,22578,charge
21878,19174,17552,22581,charge
21881,19167,17550,22582,charge
21878,19170,17553,22585,charge
21881,19172,17548,22585,charge
21888,19167,17562,22585,charge
21877,19168,17565,22583,charge
21891,19168,17561,22585,charge
21903,19170,17563,22587,charge
21916,19171,17571,22583,charge
21922,19173,17592,22586,charge
21926,19178,17591,22582,charge
21926,19181,17580,22588,charge
21933,19182,17566,22589,charge
21937,19188,17561,22591,charge
21946,19198,17561,22597,charge
21957,19200,17572,22593,charge
21962,19203,17607,22597,charge
21946,19201,17622,22599,charge
21935,19206,17596,22600,charge
21928,19209,17592,22593,charge
21929,19211,17588,22598,charge
21926,19212,17608,22593,charge
21918,19210,17622,22602,charge
21915,19208,17645,22602,charge
21894,19206,17638,22604,charge
21875,19208,17616,22602,charge
21867,19208,17593,22601,charge
21860,19200,17580,22605,charge
21880,19205,17574,22602,charge
21890,19202,17561,22600,charge
21902,19201,17562,22608,charge
21904,19200,17570,22607,charge
21901,19199,17569,22606,charge
21898,19199,17557,22603,charge
21907,19203,17549,22606,charge
21919,19200,17568,22612,charge
21924,19203,17578,22607,charge
21915,19198,17573,22605,charge
21908,19199,17549,22607,charge
21896,19199,17518,22606,charge
21888,19200,17523,22601,charge
21870,19196,17536,22606,charge
21858,19200,17545,22606,charge
21855,19206,17541,22605,charge
21842,19197,17542,22607,charge
21848,19201,17548,22608,charge
21836,19196,17532,22611,charge
21836,19197,17519,22608,charge
21844,19200,17515,22614,charge
21862,19197,17522,22611,charge
21876,19197,17531,22609,charge
21896,19200,17544,22607,charge
21902,19205,17575,22615,charge
21907,19208,17568,22616,charge
21911,19214,17568,22620,charge
21911,19219,17569,22626,charge
