adc_mq135, adc_mq137, adc_mq138, adc_mq3, status
21695,18812,17159,22298,preheat
21705,18835,17188,22302,preheat
21711,18856,17209,22315,preheat
21717,18877,17234,22324,preheat
21728,18901,17260,22326,preheat
21742,18919,17284,22330,preheat
21755,18937,17311,22333,preheat
21762,18956,17333,22346,preheat
21774,18970,17347,22343,preheat
21777,18990,17356,22352,preheat
21780,19010,17343,22351,preheat
21780,19022,17332,22358,preheat
21779,19032,17324,22366,preheat
21783,19038,17316,22364,preheat
21788,19060,17333,22372,preheat
21793,19061,17349,22375,preheat
21797,19065,17378,22382,preheat
21799,19072,17395,22377,preheat
21802,19081,17413,22381,preheat
21804,19084,17418,22385,preheat
21809,19094,17430,22384,preheat
21807,19095,17425,22386,preheat
21811,19093,17418,22386,preheat
21814,19100,17417,22388,preheat
21817,19100,17422,22389,preheat
21813,19104,17430,22383,preheat
21811,19102,17444,22391,preheat
21808,19102,17446,22387,preheat
21804,19104,17430,22391,preheat
21796,19102,17421,22388,preheat
21795,19108,17413,22389,preheat
21798,19104,17399,22389,preheat
21797,19101,17396,22388,preheat
21796,19101,17401,22388,preheat
21783,19097,17401,22387,preheat
21779,19097,17414,22383,preheat
21779,19096,17417,22383,preheat
21778,19096,17409,22384,preheat
21783,19092,17414,22380,preheat
21783,19093,17414,22378,preheat
21785,19085,17416,22378,preheat
21781,19086,17417,22380,preheat
21777,19081,17403,22372,preheat
21773,19076,17386,22374,preheat
21769,19071,17363,22373,preheat
21761,19065,17340,22366,preheat
21756,19062,17321,22370,preheat
21753,19054,17303,22365,preheat
21743,19048,17287,22365,preheat
21744,19046,17283,22361,preheat
21738,19043,17274,22358,preheat
21730,19033,17268,22359,preheat
21730,19034,17256,22352,preheat
21720,19028,17245,22353,preheat
21716,19016,17233,22347,preheat
21706,19009,17231,22346,preheat
21706,19006,17233,22344,preheat
21702,18998,17231,22342,preheat
21707,18994,17231,22339,preheat
21702,18990,17225,22342,preheat
21701,18985,17217,22341,preheat
21698,18974,17212,22337,preheat
21691,18969,17205,22332,preheat
21686,18961,17193,22334,preheat
21681,18956,17192,22328,preheat
21678,18951,17196,22333,preheat
21673,18945,17197,22327,preheat
21672,18941,17194,22321,preheat
21668,18933,17201,22320,preheat
21666,18930,17188,22320,preheat
21670,18922,17166,22316,preheat
21664,18918,17148,22316,preheat
21662,18915,17139,22314,preheat
21657,18908,17121,22308,preheat
21653,18903,17105,22312,preheat
21654,18896,17094,22309,preheat
21653,18891,17096,22308,preheat
21651,18882,17095,22303,preheat
21644,18882,17093,22309,preheat
21637,18873,17092,22303,preheat
21633,18877,17096,22306,preheat
21628,18869,17093,22303,preheat
21633,18866,17094,22297,preheat
21628,18863,17092,22300,preheat
21625,18860,17094,22299,preheat
21625,18855,17093,22297,preheat
21622,18854,17088,22299,preheat
21615,18855,17096,22296,preheat
21624,18856,17102,22298,preheat
21621,18858,17112,22294,preheat
21622,18866,17135,22293,preheat
21622,18874,17168,22292,preheat
21628,18888,17190,22298,preheat
21638,18902,17212,22294,preheat
21651,18926,17229,22296,preheat
21666,18948,17234,22304,preheat
21679,18969,17245,22309,preheat
21695,18997,17261,22308,preheat
21707,19021,17274,22314,preheat
21715,19051,17301,22319,preheat
21732,19079,17345,22321,preheat
21745,19105,17390,22327,preheat
21765,19134,17427,22333,preheat
21770,19160,17457,22332,preheat
21778,19185,17472,22342,preheat
21785,19203,17491,22340,preheat
21793,19223,17504,22345,preheat
21805,19243,17535,22352,preheat
21805,19258,17562,22353,preheat
21811,19276,17595,22359,preheat
21821,19287,17627,22357,preheat
21821,19297,17636,22361,preheat
21831,19303,17650,22356,preheat
21832,19314,17668,22363,preheat
21838,19321,17675,22363,preheat
21845,19327,17680,22361,preheat
21835,19326,17671,22367,preheat
21832,19328,17667,22365,preheat
21830,19326,17647,22368,preheat
21822,19323,17626,22363,preheat
21817,19314,17615,22364,preheat
21818,19308,17612,22360,preheat
21811,19301,17616,22360,preheat
21806,19297,17611,22355,preheat
21793,19282,17614,22348,preheat
21786,19275,17609,22350,preheat
21784,19260,17596,22343,preheat
21776,19253,17590,22340,preheat
21776,19241,17580,22333,preheat
21770,19227,17557,22333,preheat
21768,19218,17533,22329,preheat
21763,19205,17510,22324,preheat
21758,19191,17498,22323,preheat
21750,19180,17479,22316,preheat
21734,19162,17460,22308,preheat
21727,19149,17449,22300,preheat
21716,19133,17424,22296,preheat
21707,19114,17411,22290,preheat
21698,19101,17395,22286,preheat
21691,19085,17376,22278,preheat
21680,19070,17349,22273,preheat
21662,19057,17314,22268,preheat
21654,19036,17285,22265,preheat
21641,19019,17267,22254,preheat
21637,18997,17244,22244,preheat
21627,18977,17219,22236,preheat
21617,18954,17192,22231,preheat
21604,18932,17160,22226,preheat
21587,18906,17124,22215,preheat
21573,18880,17086,22208,preheat
21555,18851,17041,22199,preheat
21544,18821,16992,22194,preheat
21531,18790,16934,22185,preheat
21512,18757,16881,22173,preheat
21485,18723,16838,22160,preheat
21453,18686,16805,22151,preheat
21432,18654,16778,22139,preheat
21409,18621,16751,22127,preheat
21391,18587,16719,22118,preheat
21371,18556,16681,22106,preheat
21358,18535,16647,22101,preheat
21344,18505,16609,22091,preheat
21331,18481,16578,22081,preheat
21314,18460,16560,22069,preheat
21304,18441,16533,22064,preheat
21296,18420,16503,22060,preheat
21289,18404,16477,22048,preheat
21280,18386,16445,22048,preheat
21281,18370,16420,22036,preheat
21276,18354,16391,22033,preheat
21274,18343,16356,22030,preheat
21271,18327,16331,22022,preheat
21266,18312,16305,22015,preheat
21258,18299,16281,22010,preheat
21250,18287,16251,22004,preheat
21245,18276,16227,21994,preheat
21235,18261,16213,21995,preheat
21234,18252,16210,21992,preheat
21231,18242,16206,21988,preheat
21223,18230,16203,21987,preheat
21221,18219,16194,21976,preheat
21217,18210,16176,21970,preheat
21209,18200,16159,21968,preheat
21207,18191,16140,21969,preheat
21207,18185,16127,21961,preheat
21204,18177,16120,21961,preheat
21202,18169,16117,21959,preheat
21198,18162,16119,21951,preheat
21193,18154,16116,21953,preheat
21187,18145,16109,21950,preheat
21184,18139,16100,21945,preheat
21187,18134,16097,21946,preheat
21189,18129,16090,21943,preheat
21184,18122,16082,21939,preheat
21186,18114,16075,21936,preheat
21176,18108,16072,21935,preheat
21180,18100,16073,21932,preheat
21179,18092,16074,21931,preheat
21177,18087,16078,21928,preheat
21177,18081,16069,21928,preheat
21172,18078,16059,21924,preheat
21171,18070,16068,21922,preheat
21168,18062,16064,21918,preheat
21163,18053,16051,21917,preheat
21148,18045,16044,21915,preheat
21149,18044,16030,21912,preheat
21142,18030,16010,21904,preheat
21129,18025,15994,21909,preheat
21117,18015,15985,21904,preheat
21113,18011,15978,21899,preheat
21105,18005,15975,21901,preheat
21099,17996,15955,21894,preheat
21098,17986,15943,21894,preheat
21093,17978,15928,21889,preheat
21094,17971,15917,21887,preheat
21094,17958,15909,21885,preheat
21090,17950,15898,21883,preheat
21088,17942,15891,21880,preheat
21085,17936,15891,21874,preheat
21082,17931,15894,21873,preheat
21078,17922,15895,21869,preheat
21074,17919,15889,21866,preheat
21074,17911,15890,21863,preheat
21067,17904,15892,21867,preheat
21071,17900,15893,21861,preheat
21067,17893,15884,21861,preheat
21064,17892,15870,21860,preheat
21057,17882,15858,21855,preheat
21053,17881,15861,21856,preheat
21056,17878,15866,21855,preheat
21054,17875,15875,21851,preheat
21055,17870,15875,21849,preheat
21058,17871,15877,21844,preheat
21059,17870,15875,21847,preheat
21059,17866,15867,21844,preheat
21057,17866,15862,21846,preheat
21056,17862,15854,21844,preheat
21054,17864,15866,21842,preheat
21053,17860,15860,21844,preheat
21059,17862,15864,21841,preheat
21057,17859,15859,21841,preheat
21056,17859,15864,21842,preheat
21056,17856,15866,21837,preheat
21056,17857,15868,21831,preheat
21053,17856,15870,21832,preheat
21059,17854,15867,21835,preheat
21059,17854,15863,21831,preheat
21063,17852,15867,21833,preheat
21062,17850,15869,21831,preheat
21064,17849,15872,21831,preheat
21062,17848,15879,21832,preheat
21059,17848,15873,21831,preheat
21061,17846,15867,21833,preheat
21051,17843,15864,21831,preheat
21057,17843,15863,21828,preheat
21055,17839,15859,21823,preheat
21054,17836,15863,21825,preheat
21054,17833,15873,21820,preheat
21057,17832,15885,21819,preheat
21055,17831,15890,21823,preheat
21052,17828,15885,21823,preheat
21050,17820,15878,21823,preheat
21048,17818,15861,21819,preheat
21039,17815,15858,21819,preheat
21037,17808,15859,21818,preheat
21029,17806,15863,21816,preheat
21026,17796,15852,21815,preheat
21023,17792,15845,21813,preheat
21023,17785,15834,21818,preheat
21021,17779,15821,21812,preheat
21021,17777,15809,21807,preheat
21018,17764,15794,21803,preheat
21013,17759,15784,21804,preheat
21013,17751,15770,21799,preheat
21005,17743,15757,21802,preheat
21002,17734,15742,21800,preheat
20996,17726,15735,21793,preheat
20987,17718,15734,21789,preheat
20984,17707,15722,21793,preheat
20974,17699,15705,21786,preheat
20978,17688,15700,21783,preheat
20977,17680,15690,21782,preheat
20973,17671,15676,21776,preheat
20967,17662,15660,21773,preheat
20962,17654,15648,21773,preheat
20954,17643,15643,21770,preheat
20946,17634,15636,21766,preheat
20940,17624,15623,21760,preheat
20938,17616,15620,21754,preheat
20927,17608,15620,21757,preheat
20923,17601,15609,21753,preheat
20915,17592,15602,21748,preheat
20904,17584,15589,21746,preheat
20897,17578,15566,21747,preheat
20890,17569,15533,21742,preheat
20884,17564,15515,21742,preheat
20883,17552,15498,21739,preheat
20873,17546,15484,21733,preheat
20874,17538,15460,21733,preheat
20863,17528,15445,21726,preheat
20861,17519,15434,21726,preheat
20859,17510,15429,21721,preheat
20857,17504,15427,21717,preheat
20853,17498,15414,21715,preheat
20844,17491,15398,21714,preheat
20840,17488,15392,21715,preheat
20839,17482,15398,21708,preheat
20840,17477,15393,21705,preheat
20837,17471,15396,21702,preheat
20835,17469,15399,21704,preheat
20835,17460,15388,21701,preheat
20834,17456,15389,21702,preheat
20836,17456,15390,21697,preheat
20831,17449,15384,21694,preheat
20824,17448,15364,21692,preheat
20827,17444,15347,21698,preheat
20823,17439,15330,21692,preheat
20820,17437,15322,21688,preheat
20821,17436,15321,21690,preheat
20821,17436,15318,21686,preheat
20813,17432,15317,21684,preheat
20815,17430,15313,21685,preheat
20817,17431,15305,21678,preheat
20811,17428,15303,21677,preheat
20814,17430,15305,21676,preheat
20814,17428,15309,21680,preheat
20810,17424,15311,21674,preheat
20811,17426,15319,21676,preheat
20811,17425,15334,21671,preheat
20814,17428,15351,21674,preheat
20815,17430,15355,21673,preheat
20818,17432,15351,21674,preheat
20821,17430,15343,21679,preheat
20821,17433,15328,21677,preheat
20824,17433,15320,21676,preheat
20822,17436,15314,21673,preheat
20823,17435,15316,21673,preheat
20823,17435,15324,21671,preheat
20825,17438,15341,21672,preheat
20822,17437,15344,21674,preheat
20822,17438,15356,21674,preheat
20822,17435,15363,21672,preheat
20819,17434,15371,21670,preheat
20824,17436,15370,21671,preheat
20822,17436,15359,21662,preheat
20831,17437,15362,21670,preheat
20831,17439,15363,21666,preheat
20830,17438,15359,21669,preheat
20833,17437,15362,21666,preheat
20827,17434,15356,21664,preheat
20821,17434,15368,21666,preheat
20816,17437,15385,21664,preheat
20813,17440,15390,21660,preheat
20812,17442,15393,21663,preheat
20817,17443,15404,21664,preheat
20816,17443,15399,21665,preheat
20816,17443,15389,21664,preheat
20821,17444,15376,21665,preheat
20819,17443,15376,21664,preheat
20824,17444,15373,21661,preheat
20823,17442,15371,21663,preheat
20823,17442,15362,21659,preheat
20825,17440,15357,21658,preheat
20821,17439,15354,21659,preheat
20825,17438,15344,21661,preheat
20818,17439,15339,21661,preheat
20818,17437,15344,21660,preheat
20814,17433,15350,21652,preheat
20812,17432,15350,21654,preheat
20814,17430,15348,21657,preheat
20808,17428,15353,21658,preheat
20808,17425,15345,21655,preheat
20804,17421,15346,21657,preheat
20798,17415,15355,21659,preheat
20791,17410,15351,21653,preheat
20791,17410,15354,21656,preheat
20800,17403,15360,21655,preheat
20794,17397,15355,21656,preheat
20795,17393,15342,21647,preheat
20790,17385,15329,21649,preheat
20787,17380,15324,21647,preheat
20781,17372,15306,21650,preheat
20779,17364,15298,21647,preheat
20773,17353,15295,21641,preheat
20773,17347,15284,21643,preheat
20770,17337,15276,21641,preheat
20760,17328,15261,21639,preheat
20756,17320,15249,21637,preheat
20749,17312,15241,21632,preheat
20745,17301,15230,21634,preheat
20739,17291,15219,21626,preheat
20731,17283,15204,21634,preheat
20722,17276,15192,21628,preheat
20719,17261,15169,21628,preheat
20710,17251,15158,21622,preheat
20698,17245,15142,21625,preheat
20689,17234,15127,21620,preheat
20686,17223,15112,21613,preheat
20679,17210,15109,21608,preheat
20672,17196,15094,21608,preheat
20668,17190,15079,21605,preheat
20666,17175,15064,21599,preheat
20654,17167,15051,21597,preheat
20648,17154,15042,21597,preheat
20639,17148,15034,21595,preheat
20637,17138,15023,21588,preheat
20630,17125,14999,21581,preheat
20618,17115,14987,21587,preheat
20609,17104,14975,21587,preheat
20604,17095,14975,21578,preheat
20598,17087,14969,21580,preheat
20589,17078,14960,21574,preheat
20589,17068,14954,21572,preheat
20582,17062,14941,21567,preheat
20578,17053,14927,21566,preheat
20572,17041,14913,21562,preheat
20572,17040,14908,21559,preheat
20573,17032,14905,21560,preheat
20567,17026,14898,21560,preheat
20564,17018,14886,21561,preheat
20551,17011,14873,21555,preheat
20548,17001,14861,21552,preheat
20542,16995,14851,21551,preheat
20534,16987,14847,21551,preheat
20533,16985,14843,21545,preheat
20530,16977,14837,21543,preheat
20529,16972,14840,21543,preheat
20528,16968,14841,21537,preheat
20525,16958,14842,21539,preheat
20522,16955,14840,21539,preheat
20518,16953,14840,21535,preheat
20514,16945,14845,21537,preheat
20509,16942,14833,21534,preheat
20507,16935,14828,21533,preheat
20505,16932,14813,21530,preheat
20501,16928,14809,21528,preheat
20499,16923,14805,21524,preheat
20500,16917,14795,21526,preheat
20500,16910,14788,21525,preheat
20493,16907,14775,21521,preheat
20491,16902,14772,21528,preheat
20494,16899,14772,21524,preheat
20484,16893,14753,21523,preheat
20485,16889,14740,21522,preheat
20481,16882,14730,21522,preheat
20477,16879,14733,21515,preheat
20477,16876,14727,21513,preheat
20475,16867,14729,21512,preheat
20470,16861,14728,21507,preheat
20472,16862,14733,21513,preheat
20467,16855,14730,21507,preheat
20465,16851,14725,21509,preheat
20468,16846,14722,21507,preheat
20464,16840,14723,21506,preheat
20460,16837,14727,21505,preheat
20461,16834,14721,21502,preheat
20453,16826,14719,21503,preheat
20450,16821,14711,21497,preheat
20445,16817,14701,21498,preheat
20449,16813,14693,21494,preheat
20440,16808,14681,21492,preheat
20440,16803,14671,21497,preheat
20429,16798,14668,21487,preheat
20430,16791,14660,21489,preheat
20426,16789,14654,21489,preheat
20425,16790,14648,21491,preheat
20421,16782,14632,21486,preheat
20408,16777,14623,21487,preheat
20401,16778,14616,21484,preheat
20400,16771,14613,21482,preheat
20398,16764,14605,21484,preheat
20396,16762,14604,21480,preheat
20390,16759,14603,21483,preheat
20389,16756,14599,21483,preheat
20386,16751,14593,21475,preheat
20380,16744,14589,21478,preheat
20375,16739,14581,21479,preheat
20376,16736,14573,21475,preheat
20369,16730,14571,21474,preheat
20366,16729,14565,21470,preheat
20369,16721,14556,21467,preheat
20365,16717,14550,21467,preheat
20361,16710,14544,21468,preheat
20357,16707,14547,21469,preheat
20363,16702,14546,21462,preheat
20362,16699,14545,21464,preheat
20364,16695,14550,21466,preheat
20358,16687,14547,21462,preheat
20355,16686,14538,21455,preheat
20352,16681,14527,21459,preheat
20344,16675,14522,21454,preheat
20340,16670,14521,21456,preheat
20337,16670,14512,21454,preheat
20331,16664,14505,21453,preheat
20321,16657,14506,21450,preheat
20327,16655,14513,21447,preheat
20324,16651,14516,21445,preheat
20324,16649,14517,21445,preheat
20323,16642,14508,21441,preheat
20322,16640,14499,21441,preheat
20324,16638,14486,21441,preheat
20322,16633,14474,21440,preheat
20319,16630,14462,21435,preheat
20316,16624,14452,21430,preheat
20307,16619,14443,21427,preheat
20306,16615,14435,21425,preheat
20304,16613,14425,21426,preheat
20300,16610,14419,21426,preheat
20305,16604,14410,21424,preheat
20295,16601,14407,21418,preheat
20297,16598,14410,21420,preheat
20289,16595,14411,21418,preheat
20286,16591,14415,21417,preheat
20281,16588,14419,21413,preheat
20275,16583,14428,21414,preheat
20275,16581,14432,21409,preheat
20279,16580,14432,21408,preheat
20279,16578,14426,21406,preheat
20280,16576,14440,21405,preheat
20281,16574,14437,21404,preheat
20274,16570,14433,21404,preheat
20275,16571,14428,21402,preheat
20274,16566,14418,21403,preheat
20271,16568,14409,21401,preheat
20271,16566,14402,21401,preheat
20271,16562,14388,21398,preheat
20274,16562,14387,21398,preheat
20284,16564,14386,21398,preheat
20284,16560,14384,21398,preheat
20278,16559,14383,21395,preheat
20278,16561,14373,21398,preheat
20276,16556,14367,21394,preheat
20274,16557,14367,21393,preheat
20272,16555,14372,21398,preheat
20267,16554,14367,21395,preheat
20268,16553,14369,21395,preheat
20273,16554,14371,21399,preheat
20274,16551,14374,21395,preheat
20274,16549,14378,21394,preheat
20275,16550,14384,21395,preheat
20266,16551,14397,21389,preheat
20268,16544,14401,21391,preheat
20266,16546,14395,21389,preheat
20269,16547,14387,21393,preheat
20265,16545,14382,21393,preheat
20269,16542,14383,21391,preheat
20266,16543,14391,21390,preheat
20265,16542,14393,21391,preheat
20269,16540,14403,21393,preheat
20264,16538,14409,21389,preheat
20272,16539,14414,21390,preheat
20272,16538,14422,21388,preheat
20272,16539,14415,21384,preheat
20270,16537,14407,21390,preheat
20269,16536,14396,21391,preheat
20268,16532,14388,21385,preheat
20269,16533,14379,21390,preheat
20269,16528,14379,21383,preheat
20266,16529,14371,21386,preheat
20267,16530,14378,21388,preheat
20267,16525,14380,21384,preheat
20261,16524,14371,21388,preheat
20263,16520,14370,21386,preheat
20259,16519,14364,21386,preheat
20262,16516,14356,21387,preheat
20261,16512,14353,21379,preheat
20262,16512,14356,21382,preheat
20256,16505,14351,21371,preheat
20257,16507,14348,21376,preheat
20259,16502,14335,21374,preheat
20254,16501,14327,21371,preheat
20254,16494,14317,21372,preheat
20253,16493,14318,21370,preheat
20252,16492,14321,21370,preheat
20247,16486,14313,21370,preheat
20237,16485,14300,21368,preheat
20236,16483,14284,21362,preheat
20230,16477,14269,21361,preheat
20222,16474,14256,21365,preheat
20210,16468,14248,21358,preheat
20207,16469,14236,21361,preheat
20203,16465,14226,21357,preheat
20200,16461,14212,21356,preheat
20201,16455,14206,21349,preheat
20198,16453,14202,21350,preheat
20192,16449,14207,21350,preheat
20191,16442,14210,21350,preheat
20189,16443,14214,21344,preheat
20192,16434,14211,21341,preheat
20191,16430,14206,21340,preheat
20197,16431,14217,21340,preheat
20193,16425,14223,21341,preheat
20193,16425,14219,21344,preheat
20191,16423,14215,21336,preheat
20185,16420,14205,21335,preheat
20185,16415,14195,21334,preheat
20187,16413,14199,21337,preheat
20188,16411,14201,21332,preheat
20188,16409,14203,21336,preheat
20186,16409,14209,21336,preheat
20185,16409,14201,21327,preheat
20176,16404,14196,21329,preheat
20177,16401,14191,21333,preheat
20179,16402,14179,21329,preheat
20175,16398,14176,21328,preheat
20179,16398,14175,21327,preheat
20179,16396,14179,21328,preheat
20177,16393,14177,21330,preheat
20172,16391,14175,21322,preheat
20175,16392,14181,21327,preheat
20176,16389,14176,21328,preheat
20174,16389,14179,21324,preheat
20172,16388,14178,21329,preheat
20169,16385,14180,21326,preheat
20161,16382,14183,21325,preheat
20162,16384,14182,21328,preheat
20160,16380,14182,21324,preheat
20158,16380,14190,21324,preheat
20160,16376,14183,21320,preheat
20155,16376,14183,21325,preheat
20156,16376,14174,21320,preheat
20156,16375,14168,21317,preheat
20153,16373,14165,21322,preheat
20155,16369,14166,21322,preheat
20152,16368,14168,21318,preheat
20154,16367,14171,21321,preheat
20156,16369,14174,21324,preheat
20153,16367,14175,21322,preheat
20150,16365,14175,21320,preheat
20147,16359,14171,21317,preheat
20143,16360,14166,21315,preheat
20143,16355,14162,21315,preheat
20146,16358,14164,21316,preheat
20147,16354,14157,21313,preheat
20152,16352,14154,21313,preheat
20147,16349,14158,21308,preheat
20148,16347,14153,21313,preheat
20148,16343,14154,21308,preheat
20141,16344,14150,21308,preheat
20136,16341,14151,21307,preheat
20138,16339,14143,21305,preheat
20139,16337,14143,21311,preheat
20134,16335,14143,21305,preheat
20127,16335,14141,21306,preheat
20117,16330,14141,21306,preheat
20118,16328,14143,21306,preheat
20122,16325,14141,21305,preheat
20119,16323,14137,21300,preheat
20117,16318,14134,21300,preheat
20114,16319,14125,21296,preheat
20115,16320,14122,21300,preheat
20113,16316,14111,21295,preheat
20112,16314,14100,21296,preheat
20111,16311,14097,21295,preheat
20106,16310,14093,21291,preheat
20103,16308,14083,21291,preheat
20101,16307,14076,21293,preheat
20095,16302,14079,21291,preheat
20096,16301,14079,21293,preheat
20096,16299,14088,21290,preheat
20095,16296,14086,21287,preheat
20094,16294,14078,21290,preheat
20092,16296,14074,21285,preheat
20093,16291,14068,21289,preheat
20092,16291,14066,21289,preheat
20092,16291,14064,21288,preheat
20088,16290,14063,21284,preheat
20090,16286,14065,21290,preheat
20091,16284,14073,21289,preheat
20092,16285,14073,21282,preheat
20085,16281,14073,21287,preheat
20090,16278,14074,21289,preheat
20085,16277,14067,21283,preheat
20083,16272,14059,21283,preheat
20078,16274,14056,21285,preheat
20078,16273,14049,21284,preheat
20070,16265,14049,21279,preheat
20070,16269,14055,21278,preheat
20069,16267,14053,21282,preheat
20068,16265,14054,21277,preheat
20067,16263,14054,21275,preheat
20068,16257,14049,21274,preheat
20072,16258,14045,21275,preheat
20072,16253,14043,21279,preheat
20071,16251,14035,21275,preheat
20069,16251,14035,21275,preheat
20069,16248,14033,21272,preheat
20064,16248,14033,21272,preheat
20070,16245,14038,21267,preheat
20067,16247,14029,21270,preheat
20069,16239,14029,21271,preheat
20066,16242,14026,21270,preheat
20065,16236,14021,21267,preheat
20063,16232,14022,21264,preheat
20055,16234,14012,21263,preheat
20055,16235,14003,21266,preheat
20061,16230,14000,21268,preheat
20054,16228,13992,21266,preheat
20052,16224,13989,21262,preheat
20053,16222,13981,21263,preheat
20051,16222,13988,21260,preheat
20049,16222,13993,21265,preheat
20044,16219,13991,21263,preheat
20042,16216,13986,21264,preheat
20043,16216,13989,21263,preheat
20041,16214,13985,21260,preheat
20038,16212,13980,21257,preheat
20035,16209,13979,21258,preheat
20035,16209,13978,21256,preheat
20039,16207,13981,21260,preheat
20040,16206,13984,21254,preheat
20034,16201,13981,21250,preheat
20040,16202,13986,21256,preheat
20042,16201,13981,21253,preheat
20038,16200,13985,21250,preheat
20037,16198,13985,21251,preheat
20038,16200,13980,21250,preheat
20036,16192,13976,21250,preheat
20036,16196,13968,21249,preheat
20028,16196,13963,21244,preheat
20028,16191,13961,21250,preheat
20031,16191,13971,21244,preheat
20025,16188,13969,21248,preheat
20025,16186,13964,21245,preheat
20019,16187,13957,21243,preheat
20017,16185,13948,21244,preheat
20019,16183,13955,21243,preheat
20016,16181,13955,21246,preheat
20010,16182,13942,21243,preheat
20007,16176,13933,21242,preheat
20005,16177,13931,21236,preheat
19994,16178,13921,21241,preheat
19992,16173,13923,21236,preheat
19993,16170,13934,21232,preheat
19992,16169,13940,21236,preheat
19997,16165,13948,21228,preheat
19994,16164,13948,21229,preheat
19990,16162,13940,21230,preheat
19984,16160,13924,21229,preheat
19987,16159,13908,21226,preheat
19981,16154,13897,21226,preheat
19985,16155,13890,21224,preheat
19984,16150,13887,21221,preheat
19979,16146,13878,21220,preheat
19981,16146,13870,21222,preheat
19974,16142,13860,21220,preheat
19968,16140,13848,21214,preheat
19969,16138,13841,21218,preheat
19970,16136,13836,21214,preheat
19968,16133,13833,21217,preheat
19969,16134,13834,21212,preheat
19969,16128,13827,21212,preheat
19968,16127,13822,21207,preheat
19967,16127,13818,21211,preheat
19968,16127,13821,21210,preheat
19964,16121,13816,21207,preheat
19964,16119,13819,21211,preheat
19964,16122,13824,21208,preheat
19968,16116,13825,21210,preheat
19967,16116,13830,21209,preheat
19965,16115,13836,21203,preheat
19960,16112,13844,21203,preheat
19965,16114,13853,21204,preheat
19962,16110,13850,21203,preheat
19960,16111,13842,21205,preheat
19959,16108,13844,21202,preheat
19960,16103,13846,21204,preheat
19957,16105,13847,21204,preheat
19957,16104,13848,21199,preheat
19953,16102,13856,21199,preheat
19958,16102,13860,21198,preheat
19958,16100,13861,21203,preheat
19961,16099,13866,21201,preheat
19953,16097,13858,21198,preheat
19959,16100,13855,21198,preheat
19954,16098,13856,21198,preheat
19954,16099,13856,21202,preheat
19957,16099,13859,21200,preheat
19953,16099,13857,21198,preheat
19953,16100,13858,21196,preheat
