adc_mq135, adc_mq137, adc_mq138, adc_mq3, status
19580,17672,15805,21444,preheat
19551,17635,15764,21427,preheat
19524,17594,15718,21410,preheat
19500,17558,15673,21394,preheat
19479,17533,15630,21375,preheat
19460,17498,15592,21361,preheat
19440,17471,15557,21347,preheat
19430,17448,15529,21338,preheat
19414,17429,15503,21324,preheat
19402,17411,15481,21318,preheat
19396,17397,15463,21314,preheat
19390,17385,15453,21313,preheat
19384,17368,15430,21306,preheat
19374,17353,15409,21304,preheat
19368,17339,15397,21294,preheat
19362,17331,15395,21291,preheat
19357,17322,15397,21287,preheat
19355,17317,15408,21279,preheat
19359,17319,15421,21280,preheat
19364,17320,15426,21274,preheat
19378,17329,15437,21272,preheat
19386,17339,15439,21271,preheat
19399,17351,15449,21271,preheat
19413,17365,15463,21265,preheat
19423,17382,15472,21265,preheat
19435,17401,15484,21265,preheat
19457,17425,15506,21265,preheat
19475,17451,15537,21264,preheat
19495,17478,15577,21269,preheat
19510,17505,15611,21268,preheat
19537,17533,15653,21281,preheat
19563,17562,15694,21285,preheat
19585,17591,15725,21293,preheat
19608,17615,15757,21293,preheat
19629,17641,15796,21303,preheat
19651,17673,15829,21310,preheat
19669,17696,15863,21319,preheat
19681,17718,15885,21328,preheat
19702,17743,15912,21338,preheat
19712,17763,15929,21347,preheat
19728,17782,15949,21354,preheat
19743,17803,15966,21363,preheat
19753,17822,15978,21371,preheat
19762,17838,15992,21385,preheat
19772,17859,16017,21394,preheat
19778,17878,16035,21402,preheat
19792,17897,16061,21411,preheat
19802,17912,16078,21424,preheat
19815,17934,16094,21428,preheat
19817,17940,16095,21432,preheat
19823,17950,16104,21439,preheat
19826,17951,16113,21437,preheat
19824,17948,16115,21439,preheat
19817,17937,16108,21433,preheat
19806,17924,16101,21431,preheat
19791,17904,16080,21419,preheat
19773,17885,16049,21416,preheat
19755,17860,16014,21405,preheat
19732,17833,15982,21398,preheat
19711,17801,15954,21386,preheat
19681,17764,15923,21373,preheat
19651,17731,15891,21361,preheat
19624,17700,15863,21347,preheat
19598,17668,15824,21333,preheat
19573,17632,15779,21317,preheat
19542,17598,15739,21304,preheat
19520,17563,15702,21296,preheat
19500,17536,15672,21283,preheat
19476,17507,15635,21270,preheat
19456,17479,15604,21257,preheat
19442,17454,15584,21251,preheat
19423,17433,15556,21237,preheat
19413,17417,15542,21231,preheat
19407,17407,15532,21225,preheat
19399,17396,15522,21223,preheat
19402,17395,15511,21224,preheat
19408,17403,15511,21227,preheat
19415,17417,15524,21246,preheat
19431,17438,15537,21263,preheat
19457,17462,15568,21281,preheat
19484,17490,15599,21305,preheat
19509,17521,15632,21338,preheat
19546,17557,15671,21369,preheat
19584,17600,15726,21404,preheat
19631,17646,15770,21446,preheat
19684,17696,15825,21488,preheat
19738,17745,15890,21534,preheat
19781,17784,15959,21581,preheat
19822,17825,16028,21623,preheat
19861,17860,16100,21660,preheat
19905,17897,16168,21701,preheat
19942,17932,16224,21737,preheat
19968,17957,16276,21766,preheat
19998,17987,16322,21790,preheat
20023,18018,16358,21819,preheat
20052,18046,16393,21842,preheat
20078,18074,16431,21862,preheat
20108,18101,16465,21888,preheat
20130,18124,16500,21908,preheat
20151,18146,16526,21921,preheat
20166,18165,16549,21941,preheat
20183,18185,16572,21954,preheat
20207,18208,16610,21974,preheat
20230,18232,16646,21985,preheat
20249,18262,16688,22006,preheat
20267,18295,16735,22025,preheat
20293,18330,16780,22049,preheat
20327,18367,16825,22072,preheat
20355,18404,16876,22099,preheat
20381,18436,16921,22130,preheat
20417,18478,16964,22156,preheat
20447,18516,17001,22186,preheat
20481,18551,17060,22217,preheat
20512,18592,17119,22246,preheat
20550,18623,17169,22277,preheat
20578,18658,17230,22307,preheat
20605,18688,17285,22332,preheat
20635,18719,17344,22363,preheat
20665,18743,17388,22383,preheat
20681,18765,17418,22404,preheat
20702,18791,17449,22424,preheat
20719,18807,17476,22443,preheat
20733,18826,17499,22457,preheat
20747,18842,17516,22470,preheat
20764,18862,17527,22482,preheat
20788,18882,17547,22492,preheat
20800,18901,17557,22501,preheat
20813,18921,17574,22513,preheat
20826,18937,17589,22510,preheat
20832,18947,17609,22517,preheat
20827,18949,17623,22509,preheat
20820,18949,17626,22502,preheat
20804,18938,17601,22484,preheat
20789,18923,17570,22472,preheat
20768,18903,17526,22447,preheat
20742,18881,17491,22422,preheat
20714,18851,17461,22393,preheat
20675,18821,17429,22361,preheat
20639,18793,17402,22327,preheat
20605,18762,17355,22296,preheat
20567,18738,17300,22266,preheat
20542,18711,17249,22237,preheat
20508,18692,17210,22206,preheat
20482,18672,17172,22179,preheat
20459,18655,17134,22152,preheat
20442,18643,17098,22127,preheat
20423,18637,17064,22107,preheat
20410,18629,17031,22084,preheat
20396,18626,17006,22066,preheat
20389,18630,16990,22048,preheat
20378,18629,16978,22033,preheat
20368,18633,16977,22025,preheat
20365,18637,16972,22012,preheat
20366,18643,16968,22001,preheat
20366,18650,16968,21990,preheat
20362,18653,16963,21981,preheat
20359,18660,16957,21969,preheat
20363,18670,16966,21969,preheat
20365,18673,16972,21960,preheat
20363,18679,16985,21953,preheat
20357,18687,16995,21951,preheat
20354,18690,16989,21945,preheat
20350,18702,16992,21942,preheat
20352,18708,16991,21937,preheat
20352,18718,17000,21934,preheat
20353,18722,17008,21934,preheat
20358,18726,17009,21928,preheat
20353,18732,17010,21927,preheat
20345,18727,16997,21922,preheat
20337,18720,16983,21914,preheat
20326,18711,16971,21899,preheat
20307,18684,16941,21887,preheat
20288,18663,16911,21873,preheat
20268,18633,16878,21859,preheat
20235,18598,16836,21843,preheat
20199,18556,16795,21821,preheat
20167,18516,16752,21801,preheat
20134,18471,16708,21782,preheat
20092,18424,16657,21762,preheat
20055,18375,16601,21737,preheat
20015,18326,16544,21714,preheat
19978,18279,16490,21700,preheat
19930,18230,16429,21673,preheat
19892,18179,16373,21649,preheat
19855,18132,16322,21631,preheat
19822,18085,16263,21608,preheat
19783,18039,16209,21587,preheat
19753,17998,16158,21568,preheat
19724,17959,16112,21552,preheat
19694,17922,16067,21535,preheat
19668,17889,16023,21523,preheat
19650,17863,15986,21513,preheat
19632,17842,15953,21500,preheat
19629,17830,15923,21497,preheat
19637,17833,15914,21505,preheat
19645,17837,15914,21511,preheat
19656,17840,15927,21530,preheat
19673,17849,15947,21550,preheat
19694,17861,15971,21574,preheat
19720,17878,15989,21596,preheat
19748,17897,16024,21624,preheat
19779,17916,16068,21648,preheat
19824,17953,16108,21681,preheat
19864,17991,16167,21716,preheat
19904,18040,16245,21762,preheat
19955,18089,16330,21804,preheat
20001,18135,16404,21852,preheat
20050,18176,16460,21899,preheat
20091,18212,16507,21938,preheat
20131,18241,16556,21979,preheat
20164,18271,16597,22009,preheat
20191,18294,16645,22037,preheat
20215,18319,16693,22061,preheat
20241,18345,16740,22081,preheat
20268,18366,16788,22105,preheat
20293,18404,16819,22128,preheat
20329,18449,16862,22150,preheat
20374,18506,16921,22180,preheat
20426,18571,16995,22218,preheat
20491,18639,17075,22270,preheat
20555,18715,17166,22327,preheat
20622,18784,17269,22386,preheat
20695,18851,17353,22437,preheat
20758,18912,17424,22490,preheat
20820,18966,17508,22539,preheat
20874,19016,17590,22583,preheat
20923,19069,17685,22619,preheat
20967,19121,17759,22658,preheat
21004,19164,17834,22693,preheat
21043,19209,17878,22727,preheat
21078,19256,17923,22761,preheat
21113,19301,17980,22787,preheat
21140,19333,18044,22816,preheat
21168,19370,18104,22839,preheat
21197,19396,18134,22853,preheat
21220,19421,18163,22870,preheat
21240,19441,18182,22880,preheat
21254,19462,18196,22892,preheat
21269,19475,18201,22893,preheat
21278,19493,18226,22898,preheat
21286,19508,18254,22907,preheat
21298,19524,18270,22911,preheat
21306,19537,18278,22914,preheat
21310,19543,18291,22918,preheat
21306,19549,18309,22919,preheat
21314,19556,18326,22920,preheat
21319,19555,18328,22916,preheat
21319,19554,18319,22917,preheat
21311,19553,18320,22909,preheat
21298,19544,18307,22903,preheat
21286,19538,18306,22897,preheat
21276,19528,18299,22886,preheat
21267,19513,18283,22871,preheat
21250,19503,18273,22854,preheat
21234,19489,18266,22848,preheat
21218,19482,18246,22830,preheat
21203,19467,18233,22820,preheat
21190,19456,18219,22809,preheat
21175,19448,18200,22789,preheat
21170,19435,18175,22777,preheat
21161,19434,18155,22770,preheat
21162,19436,18127,22763,preheat
21165,19440,18125,22767,preheat
21178,19453,18135,22772,preheat
21185,19472,18155,22779,preheat
21196,19486,18176,22790,preheat
21214,19503,18206,22802,preheat
21225,19516,18249,22813,preheat
21239,19534,18285,22826,preheat
21251,19546,18312,22840,preheat
21259,19553,18332,22852,preheat
21270,19563,18349,22858,preheat
21277,19563,18353,22863,preheat
21281,19572,18348,22868,preheat
21286,19570,18343,22871,preheat
21280,19568,18330,22868,preheat
21277,19562,18308,22869,preheat
21278,19555,18283,22864,preheat
21273,19553,18268,22861,preheat
21268,19542,18278,22857,preheat
21261,19534,18287,22851,preheat
21259,19530,18281,22849,preheat
21251,19523,18277,22844,preheat
21241,19515,18276,22839,preheat
21241,19509,18262,22833,preheat
21237,19505,18264,22826,preheat
21232,19492,18256,22826,preheat
21232,19486,18252,22822,preheat
21226,19479,18239,22824,preheat
21218,19475,18230,22820,preheat
21213,19469,18220,22813,preheat
21202,19455,18201,22807,preheat
21188,19435,18181,22801,preheat
21175,19417,18162,22790,preheat
21155,19386,18129,22772,preheat
21133,19357,18086,22760,preheat
21106,19323,18038,22736,preheat
21073,19287,17999,22709,preheat
21042,19256,17964,22685,preheat
21013,19222,17920,22659,preheat
20984,19198,17876,22631,preheat
20954,19166,17835,22603,preheat
20924,19147,17795,22579,preheat
20900,19122,17753,22553,preheat
20873,19107,17715,22524,preheat
20856,19097,17687,22503,preheat
20845,19084,17649,22475,preheat
20830,19080,17614,22455,preheat
20822,19078,17588,22436,preheat
20813,19080,17567,22415,preheat
20808,19079,17555,22401,preheat
20798,19084,17542,22381,preheat
20788,19090,17537,22367,preheat
20775,19097,17526,22354,preheat
20770,19107,17515,22339,preheat
20770,19119,17512,22330,preheat
20763,19132,17505,22321,preheat
20763,19142,17504,22314,preheat
20759,19153,17506,22303,preheat
20758,19164,17493,22290,preheat
20752,19170,17486,22285,preheat
20755,19182,17505,22277,preheat
20756,19193,17523,22272,preheat
20750,19204,17535,22261,preheat
20746,19216,17542,22257,preheat
20744,19217,17558,22251,preheat
20733,19224,17564,22244,preheat
20731,19237,17562,22240,preheat
20722,19233,17558,22235,preheat
20715,19238,17566,22229,preheat
20713,19244,17569,22227,preheat
20702,19245,17566,22223,preheat
20693,19245,17561,22221,preheat
20686,19246,17551,22211,preheat
20678,19250,17553,22209,preheat
20674,19251,17552,22205,preheat
20665,19250,17552,22205,preheat
20658,19250,17548,22194,preheat
20655,19250,17543,22194,preheat
20657,19251,17535,22193,preheat
20648,19244,17525,22185,preheat
20642,19246,17508,22173,preheat
20631,19246,17489,22173,preheat
20618,19238,17477,22172,preheat
20613,19239,17471,22167,preheat
20602,19235,17458,22164,preheat
20598,19233,17454,22163,preheat
20591,19229,17452,22159,preheat
20583,19226,17440,22156,preheat
20577,19214,17430,22150,preheat
20566,19214,17430,22149,preheat
20561,19205,17420,22147,preheat
20556,19197,17409,22136,preheat
20545,19189,17399,22135,preheat
20536,19179,17395,22135,preheat
20526,19165,17385,22127,preheat
20510,19156,17372,22119,preheat
20499,19145,17363,22120,preheat
20486,19136,17342,22114,preheat
20477,19123,17326,22106,preheat
20469,19114,17318,22104,preheat
20460,19101,17297,22093,preheat
20449,19087,17289,22084,preheat
20438,19076,17289,22080,preheat
20428,19068,17286,22080,preheat
20417,19050,17281,22072,preheat
20405,19041,17271,22061,preheat
20395,19027,17261,22058,preheat
20383,19018,17254,22047,preheat
20377,19006,17245,22052,preheat
20365,18993,17243,22040,preheat
20358,18986,17241,22042,preheat
20353,18974,17222,22031,preheat
20340,18958,17192,22022,preheat
20338,18948,17163,22020,preheat
20327,18933,17129,22015,preheat
20322,18921,17095,22011,preheat
20311,18906,17057,22005,preheat
20303,18892,17031,21997,preheat
20297,18876,17003,21991,preheat
20287,18864,16993,21982,preheat
20281,18852,16997,21980,preheat
20273,18839,16996,21973,preheat
20261,18825,16979,21965,preheat
20254,18818,16958,21962,preheat
20251,18805,16941,21954,preheat
20247,18798,16928,21953,preheat
20242,18791,16911,21948,preheat
20232,18784,16898,21941,preheat
20226,18790,16889,21941,preheat
20235,18798,16890,21943,preheat
20241,18813,16908,21942,preheat
20261,18839,16935,21949,preheat
20280,18873,16961,21960,preheat
20312,18919,16988,21966,preheat
20353,18966,17040,21985,preheat
20398,19026,17114,21996,preheat
20445,19089,17207,22018,charge
20485,19150,17301,22036,charge
20541,19225,17387,22054,charge
20588,19291,17476,22072,charge
20633,19359,17558,22100,charge
20681,19420,17643,22122,charge
20719,19481,17719,22148,charge
20751,19525,17793,22166,charge
20776,19568,17864,22185,charge
20790,19598,17920,22200,charge
20806,19623,17951,22217,charge
20810,19638,17976,22224,charge
20813,19647,17984,22233,charge
20799,19646,17979,22239,charge
20789,19643,17963,22238,charge
20774,19630,17949,22240,charge
20762,19611,17920,22237,charge
20743,19594,17875,22233,charge
20723,19563,17831,22226,charge
20697,19539,17788,22213,charge
20676,19514,17754,22201,charge
20651,19483,17717,22196,charge
20623,19454,17682,22183,charge
20599,19427,17637,22178,charge
20574,19403,17584,22163,charge
20558,19382,17540,22154,charge
20532,19359,17505,22144,charge
20514,19342,17475,22134,charge
20499,19333,17446,22124,charge
20487,19322,17423,22117,charge
20480,19317,17403,22119,charge
20485,19321,17380,22117,charge
20485,19321,17356,22113,charge
20489,19326,17351,22115,charge
20498,19336,17355,22116,charge
20504,19351,17372,22121,charge
20505,19360,17380,22118,charge
20509,19378,17396,22123,charge
20523,19393,17412,22127,charge
20534,19410,17437,22134,charge
20537,19423,17462,22138,charge
20542,19439,17492,22142,charge
20548,19456,17509,22147,charge
20556,19470,17508,22156,charge
20567,19485,17509,22156,charge
20575,19496,17522,22160,charge
20587,19509,17538,22164,charge
20600,19525,17557,22167,charge
20608,19535,17576,22170,charge
20619,19545,17600,22175,charge
20631,19557,17624,22177,charge
20637,19564,17636,22174,charge
20630,19566,17655,22175,charge
20625,19562,17664,22173,charge
20619,19552,17663,22161,charge
20613,19540,17642,22158,charge
20592,19524,17612,22148,charge
20579,19502,17583,22139,charge
20563,19481,17547,22124,charge
20543,19449,17523,22114,charge
20523,19421,17502,22102,charge
20499,19389,17464,22082,charge
20476,19359,17425,22071,charge
20458,19320,17381,22057,charge
20435,19286,17341,22044,charge
20413,19254,17309,22030,charge
20387,19217,17267,22019,charge
20363,19180,17224,22005,charge
20336,19144,17183,21989,charge
20310,19107,17148,21980,charge
20286,19077,17120,21966,charge
20265,19039,17078,21957,charge
20237,19009,17041,21940,charge
20222,18979,17012,21930,charge
20208,18950,16984,21917,charge
20197,18926,16957,21906,charge
20181,18902,16938,21899,charge
20164,18881,16918,21888,charge
20150,18863,16902,21880,charge
20137,18848,16878,21872,charge
20130,18836,16855,21869,charge
20123,18825,16844,21865,charge
20120,18814,16845,21856,charge
20122,18811,16851,21857,charge
20126,18809,16858,21851,charge
20129,18807,16845,21854,charge
20132,18810,16839,21854,charge
20136,18814,16835,21852,charge
20143,18818,16832,21855,charge
20152,18824,16828,21855,charge
20161,18834,16822,21852,charge
20177,18844,16828,21859,charge
20189,18858,16836,21860,charge
20209,18872,16845,21863,charge
20222,18887,16876,21866,charge
20239,18907,16909,21877,charge
20254,18923,16951,21885,charge
20274,18941,16985,21889,charge
20283,18957,17015,21893,charge
20296,18971,17039,21903,charge
20302,18988,17056,21912,charge
20316,19004,17071,21922,charge
20327,19018,17090,21929,charge
20341,19030,17114,21940,charge
20353,19040,17137,21943,charge
20359,19054,17151,21954,charge
20367,19062,17170,21960,charge
20369,19074,17189,21965,charge
20374,19089,17203,21973,charge
20383,19098,17213,21982,charge
20388,19109,17235,21988,charge
20393,19125,17251,21996,charge
20409,19135,17260,21998,charge
20420,19148,17268,22004,charge
20433,19167,17273,22015,charge
20446,19178,17287,22025,charge
20453,19190,17299,22027,charge
20464,19204,17312,22035,charge
20468,19216,17328,22044,charge
20461,19227,17331,22049,charge
20463,19240,17348,22058,charge
20467,19253,17369,22069,charge
20474,19265,17374,22076,charge
20479,19275,17384,22080,charge
20492,19287,17395,22090,charge
20503,19298,17413,22097,charge
20509,19310,17429,22101,charge
20510,19320,17446,22108,charge
20515,19327,17461,22117,charge
20524,19335,17459,22120,charge
20538,19345,17462,22125,charge
20544,19346,17469,22133,charge
20550,19354,17475,22141,charge
20553,19357,17490,22144,charge
20550,19358,17498,22145,charge
20549,19364,17508,22151,charge
20549,19364,17517,22157,charge
20549,19365,17518,22162,charge
20548,19364,17521,22166,charge
20546,19361,17524,22165,charge
20544,19358,17529,22173,charge
20542,19359,17534,22168,charge
20542,19355,17539,22174,charge
20534,19347,17543,22173,charge
20528,19343,17549,22176,charge
20521,19340,17553,22176,charge
20517,19332,17554,22175,charge
20513,19331,17544,22178,charge
20504,19323,17512,22181,charge
20501,19318,17490,22181,charge
20498,19312,17477,22181,charge
20502,19312,17463,22179,charge
20506,19305,17448,22178,charge
20507,19308,17452,22180,charge
20512,19306,17457,22180,charge
20513,19307,17457,22181,charge
20521,19306,17451,22185,charge
20521,19306,17451,22183,charge
20514,19307,17463,22182,charge
20511,19300,17456,22183,charge
20504,19300,17448,22186,charge
20498,19298,17437,22181,charge
20500,19297,17430,22181,charge
20497,19292,17429,22180,charge
20500,19293,17426,22184,charge
20494,19293,17421,22186,charge
20502,19290,17419,22186,charge
20504,19290,17432,22184,charge
20499,19288,17452,22182,charge
20496,19286,17468,22180,charge
20498,19284,17486,22184,charge
20502,19278,17494,22185,charge
20504,19281,17487,22182,charge
20504,19279,17472,22180,charge
20511,19282,17453,22185,charge
20512,19278,17446,22185,charge
20514,19277,17440,22182,charge
20516,19282,17432,22183,charge
20518,19284,17423,22184,charge
20512,19288,17420,22182,charge
20506,19294,17430,22186,charge
20501,19297,17444,22190,charge
20504,19304,17458,22194,charge
20512,19312,17477,22192,charge
20523,19323,17490,22195,charge
20536,19338,17504,22198,charge
20549,19345,17514,22204,charge
20565,19360,17535,22204,charge
20582,19375,17560,22215,charge
20597,19392,17579,22216,charge
20603,19402,17586,22220,charge
20613,19417,17590,22231,charge
20617,19425,17596,22234,charge
20629,19439,17602,22237,charge
20641,19449,17602,22240,charge
20647,19456,17620,22245,charge
20644,19462,17644,22250,charge
20645,19470,17674,22253,charge
20639,19473,17690,22261,charge
20650,19483,17698,22259,charge
20650,19492,17697,22266,charge
20661,19496,17713,22273,charge
20666,19502,17726,22279,charge
20674,19512,17742,22280,charge
20682,19519,17769,22285,charge
20688,19525,17780,22286,charge
20690,19531,17781,22293,charge
20691,19528,17770,22292,charge
20689,19530,17774,22298,charge
20693,19533,17784,22305,charge
20688,19531,17794,22305,charge
20691,19534,17805,22306,charge
20694,19535,17803,22309,charge
20695,19539,17808,22310,charge
20698,19542,17805,22312,charge
20704,19545,17808,22316,charge
20705,19549,17798,22316,charge
20714,19551,17796,22317,charge
20713,19557,17807,22316,charge
20719,19562,17815,22319,charge
20727,19571,17828,22322,charge
20730,19577,17834,22324,charge
20733,19584,17848,22331,charge
20741,19594,17871,22332,charge
20739,19602,17879,22331,charge
20750,19614,17899,22338,charge
20754,19625,17907,22339,charge
20761,19633,17919,22346,charge
20766,19636,17929,22350,charge
20768,19643,17925,22357,charge
20774,19649,17913,22360,charge
20787,19652,17908,22364,charge
20787,19647,17892,22365,charge
20789,19650,17884,22368,charge
20793,19649,17876,22372,charge
20790,19646,17871,22371,charge
20793,19646,17868,22373,charge
20791,19646,17860,22380,charge
20794,19649,17861,22382,charge
20797,19651,17859,22385,charge
20797,19655,17854,22391,charge
20795,19658,17854,22395,charge
20800,19666,17859,22398,charge
20803,19670,17860,22402,charge
20808,19678,17863,22404,charge
20818,19685,17881,22409,charge
20823,19696,17897,22413,charge
20836,19707,17918,22417,charge
20843,19716,17926,22422,charge
20854,19729,17934,22428,charge
20863,19741,17945,22433,charge
20877,19753,17953,22434,charge
20888,19769,17962,22439,charge
20899,19780,17979,22443,charge
20915,19789,17985,22446,charge
20928,19800,17987,22454,charge
20929,19809,17986,22454,charge
20932,19822,17992,22458,charge
20937,19831,18007,22465,charge
20941,19839,18034,22471,charge
20940,19848,18048,22471,charge
20938,19853,18063,22474,charge
20946,19866,18080,22480,charge
20964,19874,18096,22483,charge
20974,19884,18101,22484,charge
20984,19894,18108,22487,charge
20996,19903,18129,22491,charge
21000,19915,18153,22497,charge
21003,19926,18175,22497,charge
21002,19932,18191,22503,charge
21004,19941,18199,22505,charge
21004,19949,18195,22511,charge
21007,19956,18190,22514,charge
21019,19967,18216,22520,charge
21034,19970,18239,22524,charge
21040,19977,18247,22528,charge
21050,19985,18249,22529,charge
21061,19993,18255,22531,charge
21070,20001,18260,22539,charge
21077,20013,18263,22541,charge
21083,20015,18271,22544,charge
21090,20030,18276,22548,charge
21091,20039,18279,22554,charge
21101,20052,18303,22558,charge
21098,20063,18329,22562,charge
21103,20073,18351,22566,charge
21110,20082,18380,22572,charge
21121,20099,18400,22575,charge
21130,20104,18403,22581,charge
21138,20116,18412,22591,charge
21143,20122,18410,22589,charge
21150,20127,18406,22598,charge
21156,20133,18401,22604,charge
21161,20136,18393,22605,charge
21168,20142,18395,22613,charge
21171,20148,18404,22615,charge
21173,20150,18424,22614,charge
21180,20157,18441,22625,charge
21179,20159,18452,22621,charge
21182,20167,18455,22628,charge
21180,20174,18450,22628,charge
21188,20179,18452,22637,charge
21190,20183,18454,22640,charge
21195,20191,18466,22640,charge
21197,20194,18492,22645,charge
21198,20194,18510,22648,charge
21202,20198,18528,22648,charge
21209,20207,18546,22653,charge
21213,20216,18542,22658,charge
21218,20226,18529,22659,charge
21221,20236,18527,22662,charge
21223,20249,18532,22665,charge
21221,20258,18540,22668,charge
21219,20268,18552,22673,charge
21228,20276,18558,22675,charge
21230,20281,18552,22678,charge
21233,20286,18551,22679,charge
21230,20287,18548,22685,charge
21232,20288,18540,22687,charge
21233,20289,18508,22693,charge
21237,20286,18492,22697,charge
21238,20283,18477,22695,charge
21236,20279,18459,22698,charge
21235,20271,18444,22691,charge
21237,20272,18451,22700,charge
21229,20269,18451,22697,charge
21217,20262,18452,22697,charge
21217,20259,18448,22696,charge
21213,20256,18433,22698,charge
21215,20255,18413,22693,charge
21213,20255,18394,22695,charge
21212,20256,18376,22693,charge
21209,20260,18373,22701,charge
21204,20262,18379,22702,charge
21204,20270,18397,22705,charge
21205,20277,18421,22710,charge
21215,20282,18451,22710,charge
21219,20290,18471,22716,charge
21223,20299,18483,22721,charge
21231,20307,18490,22723,charge
21241,20313,18499,22731,charge
21243,20318,18495,22730,charge
21245,20326,18498,22735,charge
21251,20333,18503,22737,charge
21257,20335,18510,22743,charge
21266,20338,18524,22743,charge
21271,20341,18538,22746,charge
21275,20354,18551,22749,charge
21272,20352,18580,22755,charge
21277,20357,18619,22756,charge
21281,20366,18628,22762,charge
21283,20369,18625,22769,charge
21288,20374,18620,22774,charge
21286,20379,18630,22775,charge
21285,20377,18628,22781,charge
21284,20386,18623,22781,charge
21287,20382,18627,22785,charge
21290,20380,18644,22788,charge
21290,20378,18643,22790,charge
21289,20371,18631,22792,charge
21290,20369,18623,22797,charge
21284,20369,18608,22797,charge
21277,20364,18601,22796,charge
21275,20361,18597,22797,charge
21282,20358,18582,22803,charge
21282,20354,18567,22800,charge
21279,20357,18554,22800,charge
21281,20357,18550,22802,charge
21282,20362,18557,22806,charge
21283,20360,18559,22801,charge
21285,20372,18554,22803,charge
21288,20375,18551,22807,charge
21299,20377,18559,22808,charge
21294,20383,18560,22812,charge
21302,20385,18561,22820,charge
21305,20392,18588,22816,charge
21303,20394,18608,22819,charge
21306,20402,18629,22825,charge
21298,20408,18637,22828,charge
21294,20412,18628,22832,charge
21297,20413,18619,22831,charge
21304,20415,18628,22827,charge
21306,20415,18633,22832,charge
21310,20415,18641,22838,charge
21304,20417,18643,22839,charge
21306,20415,18637,22842,charge
21309,20413,18633,22844,charge
21308,20405,18638,22843,charge
21306,20401,18644,22843,charge
21316,20401,18648,22847,charge
21317,20399,18651,22854,charge
21321,20402,18655,22851,charge
21318,20402,18635,22854,charge
21317,20403,18624,22854,charge
21318,20406,18625,22859,charge
21319,20410,18625,22858,charge
21324,20415,18628,22859,charge
21329,20420,18636,22863,charge
21336,20431,18635,22862,charge
21339,20438,18639,22872,charge
21341,20453,18645,22871,charge
21350,20461,18666,22873,charge
21361,20476,18688,22877,charge
21371,20489,18715,22882,charge
21383,20504,18742,22888,charge
21398,20513,18777,22893,charge
21405,20527,18813,22896,charge
21417,20542,18849,22902,charge
21423,20558,18862,22908,charge
21433,20572,18864,22909,charge
21443,20585,18878,22914,charge
21455,20597,18891,22917,charge
21468,20609,18891,22924,charge
21474,20616,18894,22923,charge
21479,20628,18906,22932,charge
21482,20638,18916,22934,charge
21484,20647,18923,22940,charge
21488,20657,18932,22940,charge
21497,20667,18932,22947,charge
21507,20674,18933,22947,charge
21512,20679,18932,22953,charge
21517,20677,18923,22961,charge
21517,20683,18921,22961,charge
21511,20686,18907,22965,charge
21511,20691,18884,22965,charge
21512,20695,18879,22972,charge
21512,20692,18882,22971,charge
21517,20687,18888,22975,charge
21512,20687,18891,22977,charge
21513,20683,18904,22981,charge
21515,20687,18912,22983,charge
